title_length,view_count,like_count,comment_count,video_length,tag_count,category_id,channel_subscriber_count
34,683426,9063,310,927,30,26,77300000
48,268856,2770,174,245,37,26,77300000
30,519631,4225,190,954,32,26,77300000
34,7843350,45807,1717,1025,32,26,77300000
35,779458,6315,382,900,29,26,77300000
57,6905262,62514,1902,937,36,26,77300000
40,2916978,13658,494,920,29,26,77300000
39,54816,1418,119,507,34,26,77300000
34,3158572,15411,543,947,27,26,77300000
38,15794836,76763,1123,971,31,26,77300000
41,16482638,117881,14837,942,29,26,77300000
45,914984,6838,187,498,41,26,77300000
48,2882404,18988,497,704,38,26,77300000
48,3515508,28539,1562,747,37,26,77300000
38,748297,5394,323,979,31,26,77300000
51,1780860,8676,529,3632,36,26,77300000
49,5267750,36007,1894,998,35,26,77300000
41,6328512,47416,1934,963,31,26,77300000
27,4730895,40547,4080,792,30,26,77300000
43,481819,4565,231,975,30,26,77300000
39,10762763,79784,1348,932,32,26,77300000
50,359687,9618,385,2873,35,26,77300000
43,2339163,11872,525,897,31,26,77300000
48,3223424,29207,1941,559,36,26,77300000
38,10974438,67219,,935,37,26,77300000
53,1332307,9856,556,935,31,26,77300000
41,323892,3265,233,915,36,26,77300000
45,8697157,60419,995,3622,32,26,77300000
55,3964042,35023,568,1178,32,26,77300000
40,195918,2486,167,1020,31,26,77300000
52,291983,4530,255,727,29,26,77300000
39,12532637,90054,8036,983,36,26,77300000
49,18179676,83195,2699,793,28,26,77300000
39,7375259,40648,1888,1019,36,26,77300000
33,456490,6229,575,505,31,26,77300000
56,241353,4355,209,917,38,26,77300000
50,912617,8372,293,636,32,26,77300000
37,375932,4316,252,912,29,26,77300000
37,324156,4454,209,455,33,26,77300000
45,1553870,15204,1539,538,33,26,77300000
52,989160,8722,431,548,31,26,77300000
34,3088538,27863,3160,1001,32,26,77300000
34,8113027,86428,3089,950,33,26,77300000
27,1886171,17445,580,864,35,26,77300000
48,446047,5155,174,403,29,26,77300000
28,5896113,25487,1053,1052,32,26,77300000
40,1387849,10152,298,633,33,26,77300000
52,1627962,11906,1263,971,26,26,77300000
47,9623038,65717,3250,669,28,26,77300000
33,2195691,12270,553,583,30,26,77300000
34,1032959,7674,471,549,32,26,77300000
34,3666688,23998,2330,642,30,26,77300000
32,22213437,104730,3028,913,30,26,77300000
27,14386072,131981,6898,742,32,26,77300000
40,4731787,25699,891,925,39,26,77300000
37,4938271,34568,1327,968,34,26,77300000
32,2229642,21286,757,3678,34,26,77300000
33,1557659,21320,676,760,28,26,77300000
33,306152,3048,335,917,29,26,77300000
39,2434954,15046,1415,462,29,26,77300000
38,1623006,15827,431,930,34,26,77300000
41,3722513,26558,1220,947,27,26,77300000
24,22410393,102706,0,923,37,26,77300000
30,1525714,13623,689,669,33,26,77300000
29,3160427,33037,1110,1038,30,26,77300000
39,1370894,16254,628,942,35,26,77300000
43,1174805,10380,838,404,30,26,77300000
32,2935583,19122,792,1169,34,26,77300000
48,6612161,112494,1171,489,33,26,77300000
40,10043771,64909,1660,642,30,26,77300000
39,2732099,22848,834,953,29,26,77300000
28,2667843,29124,1062,978,33,26,77300000
29,13808392,69246,2223,929,34,26,77300000
34,2011178,15188,1119,707,33,26,77300000
33,391882,4908,268,435,36,26,77300000
41,22005504,80181,1630,925,27,26,77300000
32,2351299,14218,655,1094,32,26,77300000
33,1365209,12726,640,749,31,26,77300000
40,5056745,30890,3490,1027,35,26,77300000
30,4510736,26797,1141,946,32,26,77300000
40,192017,2030,251,3659,36,26,77300000
25,316805,4197,267,507,23,26,77300000
39,388420,2821,262,665,31,26,77300000
32,15840513,45893,1842,696,37,26,77300000
33,24761345,134217,10590,698,44,26,77300000
49,3749849,42491,2414,2262,24,26,77300000
43,1417596,13529,501,475,39,26,77300000
40,18674756,76648,2673,906,35,26,77300000
35,6233761,39790,1007,2125,31,26,77300000
39,501891,6979,467,514,32,26,77300000
39,6283426,55939,1847,701,30,26,77300000
32,421345,6545,271,568,40,26,77300000
33,115581,2161,177,3633,37,26,77300000
34,4809180,47781,1458,613,32,26,77300000
38,290180,4051,208,342,47,26,77300000
49,18673475,138105,4649,938,31,26,77300000
45,1685836,14224,669,707,34,26,77300000
34,212084,2311,,739,30,26,77300000
50,138548,1902,159,939,39,26,77300000
45,4766199,28200,951,723,37,26,77300000
34,11852751,134380,4451,1053,36,26,77300000
29,317938,4240,347,955,29,26,77300000
25,9682842,50055,2009,3472,37,26,77300000
40,2715358,25637,2286,543,44,26,77300000
27,2124046,29696,533,556,33,26,77300000
24,208227,3081,207,553,40,26,77300000
44,1723593,4878,217,697,36,26,77300000
37,5719627,38390,602,695,34,26,77300000
35,306954,3998,212,626,38,26,77300000
29,659535,6773,534,555,33,26,77300000
34,9147417,40915,1692,952,36,26,77300000
47,347405,5454,326,473,30,26,77300000
48,5579128,26986,415,713,34,26,77300000
41,2557452,14314,754,2969,31,26,77300000
41,3055599,17089,1192,692,34,26,77300000
41,227774,2687,164,503,30,26,77300000
46,86396212,604697,22656,925,39,26,77300000
34,4861427,25428,3482,593,32,26,77300000
28,67037,1721,97,420,25,26,77300000
40,3834117,40392,8465,625,28,26,77300000
42,5032994,37031,2808,574,38,26,77300000
44,3415583,20707,2296,432,18,26,77300000
44,750240,6930,323,405,20,26,77300000
56,2544994,31976,2060,934,29,26,77300000
41,322605,4579,252,708,23,26,77300000
29,1605852,14382,516,570,30,26,77300000
39,3676306,19466,4494,380,27,26,77300000
30,249380,2995,330,3608,31,26,77300000
38,1505935,15192,839,1014,34,26,77300000
26,13493551,98653,3367,542,27,26,77300000
39,8583541,72765,1195,1252,25,26,77300000
31,20420241,189143,8587,1255,48,26,77300000
44,96888,2210,254,1016,28,26,77300000
35,3335809,26801,826,903,36,26,77300000
46,6662181,49922,2634,615,31,26,77300000
42,4356563,48512,666,931,28,26,77300000
38,3840945,25814,867,603,24,26,77300000
33,736337,8580,1047,669,30,26,77300000
44,30872405,153232,4405,3443,38,26,77300000
54,148858,2707,120,456,24,26,77300000
44,6364275,27977,667,986,30,26,77300000
57,25051097,171740,7459,809,30,26,77300000
37,1221707,14259,975,448,34,26,77300000
49,721877,6216,,975,33,26,77300000
47,786773,6474,422,916,38,26,77300000
29,8907398,51751,4391,479,32,26,77300000
31,3494243,22389,715,555,17,26,77300000
48,984456,9061,518,662,17,26,77300000
27,954958,8504,1039,413,23,26,77300000
57,3496504,25676,2661,747,21,26,77300000
35,2459303,15531,347,340,34,26,77300000
33,12958836,87111,4300,486,32,26,77300000
39,586816,5258,334,900,40,26,77300000
27,3153033,8965,302,463,29,26,77300000
43,214522,4651,284,439,27,26,77300000
35,795406,7664,478,926,22,26,77300000
31,1325198,12987,445,947,25,26,77300000
55,5165644,48670,865,524,14,26,77300000
50,11975815,47149,1654,383,34,26,77300000
53,5669702,30181,864,526,26,26,77300000
32,10725078,54685,2251,3340,36,26,77300000
26,13525807,88149,3225,439,25,26,77300000
51,262750,2785,312,1014,24,26,77300000
50,1294894,11211,962,590,25,26,77300000
37,388981,2979,605,978,19,26,77300000
33,7953342,47111,918,516,33,26,77300000
31,228461,5607,207,1093,12,26,77300000
60,1716375,19547,764,481,12,26,77300000
47,111413,1735,125,2125,31,26,77300000
42,10411631,73339,3132,730,34,26,77300000
30,1507709,12125,497,1063,28,26,77300000
40,2532057,20121,667,495,19,26,77300000
35,99840,2223,156,1137,17,26,77300000
47,17727919,174928,3414,501,25,26,77300000
34,141608,1601,173,700,18,26,77300000
37,259383,3476,178,393,29,26,77300000
33,7066050,34095,2099,567,22,26,77300000
34,1761587,28503,694,591,28,26,77300000
40,3942319,42346,2715,540,26,26,77300000
47,3645061,33003,990,540,24,26,77300000
38,29827694,193172,12149,933,25,26,77300000
34,289402,3484,208,575,23,26,77300000
29,293751,3573,127,910,23,26,77300000
45,535970,5040,261,550,39,26,77300000
37,350706,3521,647,482,20,26,77300000
40,180882,2429,200,1089,15,26,77300000
47,2977033,55046,570,936,25,26,77300000
47,4503576,55003,5574,554,24,26,77300000
38,2949900,21325,904,551,35,26,77300000
30,975103,8931,617,1085,21,26,77300000
52,2011026,12330,336,1024,25,26,77300000
50,3143339,23660,6473,1044,29,26,77300000
45,6858729,25971,463,351,19,26,77300000
51,91913,1479,176,446,9,26,77300000
28,233777,3732,202,628,25,26,77300000
44,1296660,12137,169,354,20,26,77300000
44,183186,3335,174,417,20,26,77300000
45,833635,8972,521,1108,8,24,77300000
44,3985438,22704,2143,468,16,26,77300000
44,16435360,93683,,386,17,26,77300000
37,1590135,13799,1441,686,19,26,77300000
37,293132,3480,143,332,22,26,77300000
45,6242140,53275,3089,327,21,26,77300000
36,930437,11662,410,1194,25,26,77300000
42,243137,2225,270,407,7,27,77300000
47,418258,4362,287,467,22,26,77300000
63,4582239,33942,3249,671,19,26,77300000
48,928324,8260,570,419,25,26,77300000
47,1175547,10435,508,162,14,26,77300000
40,1559445,12959,530,635,12,26,77300000
25,2396900,21142,1973,1167,20,26,77300000
50,4406472,53363,13044,559,11,26,77300000
44,2904946,26858,536,188,17,26,77300000
41,503368,6184,179,291,11,26,77300000
47,339019,4364,849,529,27,26,77300000
37,715913,6794,183,399,19,26,77300000
41,468766,7988,1408,843,18,26,77300000
49,272905,3637,116,196,11,26,77300000
44,1078951,10546,330,632,16,26,77300000
46,21122748,145592,4921,644,29,26,77300000
34,2266693,30387,778,928,17,26,77300000
33,160552,2743,149,512,22,26,77300000
31,62239702,185340,7706,485,8,26,77300000
31,187495,1965,156,467,12,26,77300000
47,1345741,12870,339,281,13,26,77300000
44,219895,3955,134,448,11,26,77300000
46,3327987,26803,1096,654,9,27,77300000
51,209297,1656,206,564,9,26,77300000
62,27917820,192713,12717,625,8,26,77300000
46,182374,2016,88,380,5,27,77300000
38,3657664,42233,5852,945,8,26,77300000
44,3885544,47974,1189,597,9,26,77300000
48,450349,5256,185,258,14,26,77300000
53,1179546,12986,637,628,9,26,77300000
38,23331959,223770,9285,451,8,26,77300000
39,18892496,116088,4065,551,16,26,77300000
47,649051,5633,373,501,17,26,77300000
59,1457756,20768,336,276,15,26,77300000
55,491229,6616,318,394,10,27,77300000
53,13627757,131818,5455,630,9,27,77300000
41,1066351,9940,1345,770,9,26,77300000
42,3787879,21103,633,794,9,26,77300000
46,15552472,61911,1764,725,3,26,77300000
53,618079,3770,2798,429,4,26,77300000
42,7815607,38827,1246,317,11,26,77300000
55,1103253,15361,2173,690,11,28,77300000
21,327562,3032,141,323,12,28,77300000
37,30048213,141282,7285,741,15,26,77300000
44,103689,1510,64,299,14,26,77300000
31,3252192,20376,685,546,12,26,77300000
50,431546,4782,127,594,8,26,77300000
55,2073424,19313,615,520,17,26,77300000
35,511920,2796,206,620,21,26,77300000
45,4330133,24199,1195,446,12,26,77300000
47,3590437,27263,1398,606,12,26,77300000
38,78134,966,49,198,13,26,77300000
40,427155,4833,157,574,8,26,77300000
39,5331759,20317,757,285,13,26,77300000
23,341093,4816,289,528,6,26,77300000
53,347083,3561,83,138,10,26,77300000
37,758493,9902,273,456,10,26,77300000
47,717132,5150,255,302,12,26,77300000
41,237791,2487,85,308,9,26,77300000
38,35958805,221040,9426,500,10,26,77300000
53,1089522,10405,306,522,13,26,77300000
40,3831033,22180,499,422,17,26,77300000
53,4420134,11470,299,428,11,26,77300000
49,3182100,30035,1555,618,13,26,77300000
33,9117863,73431,2434,541,8,28,77300000
63,938764,11843,321,648,17,26,77300000
61,3692974,13953,448,556,12,26,77300000
40,147004,1449,63,465,15,26,77300000
49,2450728,26971,437,507,9,26,77300000
43,2119820,16028,669,651,14,26,77300000
65,3145849,28658,,445,18,26,77300000
51,3769751,29453,511,418,16,26,77300000
58,11095821,110796,2606,682,9,26,77300000
37,2211080,15471,451,530,13,26,77300000
54,5488848,45429,927,879,13,26,77300000
60,770570,5824,193,967,17,26,77300000
41,7467124,32225,1369,1084,12,26,77300000
77,4482766,25871,689,748,18,26,77300000
42,491336,5052,138,882,15,26,77300000
75,17523,237,13,50,20,26,77300000
51,249328,2093,91,698,19,26,77300000
46,15461969,108267,2818,618,12,26,77300000
43,7295858,36470,1242,1069,15,26,77300000
74,2197003,22034,173,639,14,26,77300000
62,311333,1345,48,592,15,26,77300000
75,7117214,31105,680,467,15,26,77300000
55,17426818,104126,2917,911,13,26,77300000
73,380429,3094,99,852,13,26,77300000
55,1967621,13911,488,819,16,26,77300000
86,4056785,23714,704,547,16,26,77300000
61,39445,203,18,69,22,26,77300000
53,60943,834,31,112,26,26,77300000
59,20201,132,8,63,12,26,77300000
58,41813,371,6,55,10,26,77300000
82,403212,2907,113,65,17,26,77300000
63,52149,242,15,81,12,26,77300000
74,6100599,56500,955,335,14,26,77300000
73,1869052,12790,483,821,11,26,77300000
52,671903,2575,106,377,14,26,77300000
73,6751,63,4,47,17,26,77300000
79,99831,607,19,524,14,26,77300000
57,17897,129,5,57,14,26,77300000
77,72408,503,32,746,18,26,77300000
60,1326787,8457,287,910,12,28,77300000
59,14054,132,8,60,22,26,77300000
71,13321,127,6,70,20,26,77300000
53,64576,585,17,72,22,26,77300000
61,27848,473,9,61,22,26,77300000
45,7486,69,4,33,19,26,77300000
52,13222,78,5,55,19,26,77300000
71,46201,535,5,52,12,26,77300000
47,11507,125,8,55,14,26,77300000
80,81274,511,38,56,13,26,77300000
55,10894,98,3,57,10,26,77300000
57,18028,129,10,56,11,26,77300000
81,5751,86,4,79,13,26,77300000
56,12843,132,2,55,12,26,77300000
57,16936,97,3,45,11,26,77300000
57,19403,140,4,60,20,26,77300000
55,39452,259,26,44,20,26,77300000
77,4248,68,12,58,16,26,77300000
46,36435,249,13,80,19,26,77300000
64,473018,3258,122,561,11,26,77300000
73,1221688,15330,287,599,11,26,77300000
71,9579,127,4,47,16,26,77300000
61,44967,172,14,63,16,26,77300000
58,7527,66,5,55,17,26,77300000
58,38973,346,14,46,17,26,77300000
63,5526,78,20,44,17,26,77300000
48,28817,177,11,50,19,26,77300000
67,37395,228,10,81,15,26,77300000
69,8271,71,6,72,17,26,77300000
69,4406,57,15,53,18,26,77300000
52,40772,183,8,76,14,26,77300000
60,158644,918,19,68,17,26,77300000
55,85179,845,43,54,24,26,77300000
67,232081,1494,54,40,15,26,77300000
66,109317,308,4,54,14,26,77300000
58,77584,245,4,46,17,26,77300000
60,77287118,489137,18658,2348,7,26,77300000
58,44186,207,14,81,20,26,77300000
54,1352442,10693,249,44,17,26,77300000
65,224781,676,14,70,14,26,77300000
62,85026,654,29,51,15,26,77300000
78,51674,234,7,66,15,26,77300000
71,283158,1170,40,60,15,26,77300000
60,62099,352,6,49,12,26,77300000
59,168031,1163,31,53,14,26,77300000
68,112679,349,7,59,16,26,77300000
63,185019,793,15,64,16,26,77300000
73,240748,917,20,89,15,26,77300000
74,95088,420,17,65,14,26,77300000
63,29892,202,9,59,15,26,77300000
68,370238,1857,61,46,13,26,77300000
63,77713,403,14,46,13,26,77300000
51,73822,184,3,50,12,26,77300000
59,189036,935,20,62,15,26,77300000
52,77690,610,13,48,16,26,77300000
66,231031,944,25,72,12,26,77300000
56,77179,218,8,67,17,26,77300000
52,86049,355,14,40,17,26,77300000
64,44044,191,11,57,15,26,77300000
58,73807,203,8,50,15,26,77300000
62,327431,994,19,65,14,26,77300000
70,56216,157,6,60,15,26,77300000
50,219938,808,31,61,12,26,77300000
69,92364,259,10,52,11,26,77300000
51,71484,308,13,68,12,26,77300000
57,325049,2070,8,77,14,26,77300000
60,30300,243,10,81,10,26,77300000
76,19710,177,7,62,14,26,77300000
61,414219,2529,78,52,13,26,77300000
57,71776,417,10,32,18,26,77300000
60,7849,108,5,61,13,26,77300000
49,16607,165,5,45,11,26,77300000
71,38498,456,10,55,12,26,77300000
51,100030,1486,68,59,12,26,77300000
60,8674,155,6,50,14,26,77300000
61,14986,153,8,32,12,26,77300000
54,36489,364,9,91,11,26,77300000
66,26080,183,14,70,15,26,77300000
50,5586,110,15,36,12,26,77300000
73,226659,165,9,57,14,26,77300000
55,7117,138,8,40,10,26,77300000
59,22065,243,23,27,15,26,77300000
68,66284,324,5,53,12,26,77300000
72,52607,260,12,44,16,26,77300000
71,7762,127,16,66,16,26,77300000
81,9794,164,14,65,13,26,77300000
53,19485,161,9,61,14,26,77300000
69,32574,185,10,48,13,26,77300000
56,11983,179,14,58,15,26,77300000
62,232280,1944,83,78,14,26,77300000
70,215142,3009,63,85,15,26,77300000
74,9983,171,14,68,12,26,77300000
58,48675,507,35,83,16,26,77300000
44,53370,291,9,77,13,26,77300000
63,91157,433,11,84,16,26,77300000
54,120056,444,22,85,17,26,77300000
71,41302,214,6,60,15,26,77300000
65,58990,686,23,54,14,26,77300000
62,404021,2943,95,44,11,26,77300000
63,88456,1277,77,64,15,26,77300000
76,102409,810,26,48,14,26,77300000
58,77545,597,24,70,15,26,77300000
51,87257,678,20,66,13,26,77300000
67,64627,303,6,84,13,26,77300000
74,191547,480,14,54,15,26,77300000
70,80207,346,0,83,14,26,77300000
47,282134,991,34,73,16,26,77300000
55,58895,410,19,41,13,26,77300000
56,113119,808,26,72,17,26,77300000
71,81689,490,45,69,18,26,77300000
75,31268,283,14,70,13,26,77300000
73,44806,326,15,60,12,26,77300000
56,57757,572,13,84,17,26,77300000
59,44869,378,14,63,16,26,77300000
66,12604,303,25,52,18,26,77300000
76,28916,264,25,75,16,26,77300000
50,39321,417,24,33,14,26,77300000
67,52455,400,15,62,16,26,77300000
51,28243,358,16,54,12,26,77300000
64,301923,2138,87,47,16,26,77300000
67,34542,404,12,53,17,26,77300000
54,84546,682,27,66,13,26,77300000
67,37249,492,22,75,17,26,77300000
60,45076,500,30,37,16,26,77300000
67,55767,445,35,50,15,26,77300000
50,27965,407,24,52,16,26,77300000
59,51159,585,30,87,14,26,77300000
55,560224,8290,504,44,21,26,77300000
49,139920,1029,56,91,17,26,77300000
57,48117,618,,58,20,26,77300000
65,95209,989,60,57,17,26,77300000
57,40597,743,129,44,14,26,77300000
69,197012,2234,98,38,14,26,77300000
63,80891,1041,58,55,13,26,77300000
51,73227,1515,97,52,23,26,77300000
76,136421,2330,166,62,19,26,77300000
59,101233,2070,217,81,23,26,77300000
62,484539,12876,4019,73,28,26,77300000
84,98603,584,0,288,,27,60200000
26,221569,,0,14,21,27,60200000
87,115305,597,0,195,,27,60200000
49,87697,,0,58,21,27,60200000
97,144228,674,0,2388,,27,60200000
28,301626,,0,31,21,27,60200000
96,69096,512,0,557,,27,60200000
24,325838,,0,23,21,27,60200000
98,269819,849,0,3591,,27,60200000
28,476829,,0,14,21,27,60200000
88,127407,623,0,77,,27,60200000
96,278289,849,0,6062,,27,60200000
26,748569,,0,15,21,27,60200000
100,394458,1612,0,288,,27,60200000
100,151145,855,0,221,,27,60200000
72,169435,945,0,63,,27,60200000
95,30497,,0,31,21,27,60200000
87,465269,1643,0,3657,,27,60200000
17,1129627,,0,9,21,27,60200000
81,127505,520,0,78,,27,60200000
93,332258,1617,0,1234,,27,60200000
90,125629,452,0,219,,27,60200000
90,1180091,2666,0,3639,,27,60200000
41,959692,,0,28,21,27,60200000
87,559253,1325,0,283,,27,60200000
91,1576529,1083,0,173,,27,60200000
86,389903,771,0,215,,27,60200000
89,179280,,0,31,21,27,60200000
90,788876,2404,0,3637,,27,60200000
90,255917,509,0,68,,27,60200000
26,835958,,0,21,21,27,60200000
70,341841,998,0,221,,27,60200000
85,1161851,3523,0,6052,,27,60200000
99,860372,2762,0,342,,27,60200000
15,1099957,,0,37,21,27,60200000
89,317092,725,0,201,,27,60200000
97,2567217,4985,0,570,,27,60200000
42,595983,,0,18,21,27,60200000
79,907505,3306,0,3548,,27,60200000
45,782399,,0,35,21,27,60200000
81,4194427,8439,0,111,,27,60200000
99,302833,784,0,199,,27,60200000
97,593316,1343,0,6002,,27,60200000
5,719408,,0,5,21,27,60200000
97,257291,661,0,572,,27,60200000
94,389254,1290,0,351,,27,60200000
54,452523,,0,60,21,27,60200000
89,3045524,1443,0,154,,27,60200000
84,190942,609,0,203,,27,60200000
97,2171644,3901,0,5529,,27,60200000
71,172718,,0,61,21,27,60200000
87,178587,635,0,131,,27,60200000
98,439990,1536,0,177,,27,60200000
100,2021652,5700,0,3665,,27,60200000
93,356272,1638,0,180,,27,60200000
94,509624,1012,0,189,,27,60200000
71,450320,,0,59,21,27,60200000
